17,17,17,17,16,16,17,16,17,17,17,16,16,16,16,16
19,19,19,18,17,17,17,17,19,17,16,16,16,17,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
17,17,17,17,17,17,18,17,18,17,17,18,16,17,16,24
16,16,16,16,16,16,16,16,16,16,16,16,16,17,16,21
17,16,17,17,18,17,17,17,17,17,16,16,17,21,16,21
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17
16,16,17,16,17,17,17,17,16,16,16,16,19,18,17,20
16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,16
16,16,17,17,17,16,16,16,16,16,16,16,19,16,16,17
16,16,16,16,16,16,15,16,16,16,16,16,16,16,16,16
15,17,17,16,17,17,16,16,16,16,17,17,16,20,16,16
15,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,17,16,16,16,16,16,17,16,16
16,16,16,15,15,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,16,16,16,16,16,16,18,17,16
