16,16,16,17,17,16,16,16,17,16,16,16,16,16,16,16
19,17,18,17,18,17,18,17,18,17,17,16,16,16,16,16
17,16,17,16,16,16,16,16,16,16,16,16,15,16,16,16
18,17,18,18,17,17,17,17,16,17,17,18,16,16,16,23
16,17,16,16,16,16,16,16,16,16,16,16,16,18,16,20
16,17,17,17,17,17,17,17,17,17,17,16,16,21,16,20
16,16,16,16,16,16,16,16,16,16,16,16,16,17,16,17
17,16,16,17,17,17,16,17,17,16,17,16,19,17,16,19
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,17,16,16,16,16,16,17,16,20,16,17,16
16,16,17,16,16,16,16,16,16,16,16,16,16,15,16,16
16,17,16,16,17,16,16,16,16,16,16,17,16,19,16,17
16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16
16,16,16,16,16,16,16,17,16,16,16,17,16,17,17,16
16,16,16,16,15,16,16,16,16,16,16,16,16,16,16,16
16,15,16,16,16,16,16,16,16,16,16,16,16,17,16,16
